device_id,health_indicator,firmware_status,maintenance_group,support_team,diagnostic_flag,health_score,battery_voltage,error_count,restart_count,maintenance_cost
DEV102246,good,pending,A,Team3,CHECK,91.67584091,4.40716807,11,8,307.3744598
DEV102247,good,pending,B,Team3,FAIL,40.33776883,4.332802617,5,5,974.4520207
DEV102248,critical,outdated,C,Team2,FAIL,29.73869211,4.847130092,0,4,871.9656878
DEV102249,good,outdated,B,Team3,OK,74.77291692,4.507521583,15,3,744.9807143
DEV102250,good,updated,C,Team3,CHECK,73.79201017,4.396969468,19,1,508.1765111
DEV102251,critical,outdated,C,Team3,CHECK,6.54065253,3.143525446,19,8,878.2846941
DEV102252,good,outdated,C,Team3,OK,84.22930109,4.744464775,13,0,104.3991385
DEV102253,critical,outdated,C,Team1,OK,95.63871173,4.034728025,12,8,719.1721552
DEV102254,good,pending,C,Team3,CHECK,24.82561302,4.881609977,3,5,610.7052279
DEV102255,good,updated,A,Team2,OK,12.59594242,3.891560773,9,7,871.8056081
DEV102256,warning,pending,A,Team1,FAIL,54.98648136,3.527555682,7,9,805.7594096
DEV102257,good,outdated,C,Team3,CHECK,93.23184308,4.716150363,5,2,531.20887
DEV102258,warning,updated,A,Team3,FAIL,22.39807729,4.523708113,3,2,958.6836721
DEV102259,good,updated,C,Team2,FAIL,4.985665842,3.875266471,4,0,200.609148
DEV102260,good,pending,A,Team1,CHECK,8.135871335,3.261201414,19,9,488.5624444
DEV102261,warning,pending,C,Team2,OK,83.09482165,3.219259127,3,6,373.3101679
DEV102262,critical,pending,B,Team3,CHECK,62.62090837,4.958634678,3,6,137.7933013
DEV102263,critical,pending,B,Team3,FAIL,26.79029076,4.786928643,14,8,344.8815793
DEV102264,good,updated,C,Team3,CHECK,41.75841516,4.955070186,5,4,715.5607058
DEV102265,good,pending,C,Team2,FAIL,22.89098073,3.097365435,7,4,763.6978709
DEV102266,good,outdated,A,Team2,OK,70.4886884,3.475060158,4,8,320.6571653
DEV102267,good,outdated,C,Team1,CHECK,14.83904958,4.70337465,16,6,555.1091486
DEV102268,good,pending,A,Team1,CHECK,25.06593716,4.565260479,7,3,986.9646704
DEV102269,warning,updated,C,Team3,FAIL,98.86358875,3.911522944,9,3,344.4972922
DEV102270,warning,outdated,C,Team2,OK,1.664395299,3.319786933,5,1,197.1048012
DEV102271,critical,updated,B,Team2,CHECK,87.79187453,3.305775378,5,6,201.3680068
DEV102272,good,updated,C,Team1,OK,58.76576841,3.201897353,9,7,814.1171991
DEV102273,critical,updated,B,Team3,FAIL,44.95508383,3.413087052,18,2,848.5787009
DEV102274,good,updated,A,Team2,CHECK,5.276176538,3.310255085,14,5,397.0591819
DEV102275,critical,updated,A,Team2,OK,18.29111161,3.791669763,6,3,366.6992011
DEV102276,good,pending,A,Team1,CHECK,74.6278201,3.543590737,1,4,458.5492954
DEV102277,critical,updated,A,Team1,OK,27.79922451,4.169422795,10,2,618.9917738
DEV102278,good,pending,C,Team2,CHECK,24.96239889,3.141177332,8,7,710.7358991
DEV102279,critical,outdated,B,Team3,OK,32.36970227,3.323259351,15,2,625.8334706
DEV102280,critical,outdated,C,Team3,OK,85.67354097,3.884105821,14,1,549.9655909
DEV102281,critical,pending,B,Team1,OK,6.488967779,4.088446328,7,9,834.2294318
DEV102282,critical,outdated,B,Team2,FAIL,80.1148855,4.073248497,14,2,835.7117529
DEV102283,critical,pending,A,Team2,FAIL,16.28978638,3.173508835,9,8,986.0940413
DEV102284,good,outdated,A,Team1,CHECK,20.85094327,3.367152395,14,2,258.5436054
DEV102285,warning,pending,B,Team2,OK,63.91743919,4.016873024,6,2,343.4163528
DEV102286,warning,updated,B,Team1,FAIL,81.10541277,4.658559804,15,4,406.2117766
DEV102287,warning,outdated,C,Team1,OK,31.13743459,4.89569834,7,3,382.4074798
DEV102288,critical,pending,B,Team1,OK,59.94114321,4.066076414,16,2,614.581444
DEV102289,good,pending,C,Team1,FAIL,89.54239692,3.473706589,17,4,831.9106956
DEV102290,critical,pending,B,Team3,OK,4.752861947,4.600919622,8,8,144.4703902
DEV102291,critical,updated,A,Team1,CHECK,18.73531865,3.857215544,6,0,434.5056649
DEV102292,good,outdated,C,Team3,OK,5.909093529,3.275241335,3,9,765.4892005
DEV102293,critical,outdated,B,Team3,FAIL,22.11130402,4.205434476,6,3,328.7087387
DEV102294,good,outdated,B,Team1,CHECK,26.60922651,4.216650891,6,8,340.209063
DEV102295,critical,updated,B,Team2,FAIL,53.99100205,3.767521997,14,9,638.5560063
DEV102296,critical,outdated,B,Team2,FAIL,50.89501684,3.745833714,0,4,101.7540684
DEV102297,good,outdated,C,Team3,FAIL,54.40519914,4.377121229,6,5,597.7761865
DEV102298,good,outdated,C,Team3,FAIL,68.24035069,3.31695885,11,0,377.7556236
DEV102299,critical,pending,C,Team1,OK,7.066919585,4.898789309,4,7,915.4785064
DEV102300,good,pending,A,Team3,OK,93.95215453,4.397287893,16,0,909.6914536
DEV102301,critical,pending,C,Team3,CHECK,95.99009975,3.073178864,7,4,467.3569266
DEV102302,good,updated,A,Team2,CHECK,65.0441853,4.668382498,5,9,738.6247435
DEV102303,warning,pending,B,Team1,OK,87.41576799,3.818542796,13,7,617.1254634
DEV102304,critical,pending,A,Team3,FAIL,35.89592734,4.799092085,6,7,308.6973717
DEV102305,good,outdated,A,Team1,CHECK,43.22914463,4.502739648,12,7,517.8833423
DEV102306,warning,outdated,A,Team3,FAIL,62.81804214,4.147805551,13,8,719.214343
DEV102307,good,pending,B,Team3,CHECK,5.542673431,3.015499801,0,0,685.4404368
DEV102308,critical,pending,B,Team1,CHECK,96.04254533,4.045262264,19,9,941.2326015
DEV102309,critical,pending,B,Team3,OK,59.37103356,4.966062912,2,2,801.4851543
DEV102310,warning,pending,B,Team3,OK,90.58220503,4.181516342,15,0,842.3590062
DEV102311,critical,updated,B,Team1,CHECK,93.62731007,3.359302581,15,7,733.9341
DEV102312,critical,updated,B,Team1,CHECK,89.89425498,3.470460571,19,8,125.2690649
DEV102313,good,outdated,B,Team1,CHECK,23.56763169,3.13288897,2,5,856.6606255
DEV102314,warning,outdated,C,Team2,FAIL,5.065261395,4.718867092,17,1,790.3691722
DEV102315,critical,outdated,C,Team3,FAIL,54.64681524,3.412232965,13,4,432.4619046
DEV102316,warning,pending,B,Team2,OK,28.10204003,3.152500467,13,4,118.0735893
DEV102317,warning,pending,C,Team3,CHECK,38.55325059,3.636082573,17,9,740.9104458
DEV102318,warning,updated,C,Team1,OK,77.12296761,4.082964872,15,3,401.0572551
DEV102319,critical,pending,A,Team3,CHECK,28.0340862,4.1687847,8,0,876.6055204
DEV102320,good,pending,A,Team2,OK,44.76466763,4.751545068,10,0,357.611482
DEV102321,good,pending,A,Team2,CHECK,37.82167442,3.216237396,3,9,127.5890206
DEV102322,critical,outdated,B,Team2,CHECK,12.61827982,4.800813497,4,6,362.4607022
DEV102323,warning,pending,B,Team3,OK,59.18985815,3.481787664,4,0,282.028255
DEV102324,critical,updated,C,Team2,CHECK,59.47018215,4.651263732,15,2,631.9407049
DEV102325,good,updated,C,Team2,FAIL,49.00197491,4.935840126,7,6,197.6174425
DEV102326,critical,updated,A,Team2,OK,68.12712259,4.68174565,6,1,915.3251198
DEV102327,critical,pending,C,Team2,OK,94.43757852,4.607823716,5,0,534.2904166
DEV102328,warning,updated,A,Team1,OK,0.21972785,4.806383614,15,0,514.0026761
DEV102329,good,pending,B,Team1,FAIL,0.501086066,3.239909076,6,4,486.4548064
DEV102330,critical,updated,B,Team1,FAIL,19.93344282,4.966953376,0,4,640.5290366
DEV102331,warning,outdated,B,Team3,FAIL,75.55770065,4.457007685,15,3,289.2160305
DEV102332,good,pending,A,Team2,OK,32.10339677,3.829637092,3,3,581.8814582
DEV102333,,pending,C,Team2,OK,57.70546572,4.61974902,11,8,860.5263316
DEV102334,good,pending,A,Team1,FAIL,7.73242598,4.318463201,10,5,851.4118593
DEV102335,critical,outdated,B,Team3,FAIL,92.76879572,4.976959725,1,1,419.5285795
DEV102336,critical,updated,A,Team1,FAIL,9.966030501,3.474377642,12,4,827.080302
DEV102337,good,outdated,A,Team2,FAIL,43.44782356,3.914559639,5,4,196.6345794
DEV102338,warning,pending,A,Team1,OK,19.077032,4.334414219,0,7,875.4405644
DEV102339,warning,pending,C,Team3,FAIL,77.27706944,4.863848433,7,2,797.8404622
DEV102340,critical,outdated,A,Team2,OK,31.43696801,4.896176893,14,7,396.1771459
DEV102341,warning,outdated,B,Team2,OK,84.23761172,4.120521953,10,0,171.0221414
DEV102342,critical,updated,C,Team2,FAIL,10.48926665,4.504828401,12,4,425.4908776
DEV102343,good,pending,A,Team1,OK,62.01356266,4.963931998,15,8,272.2805402
DEV102344,critical,outdated,A,Team1,OK,96.38166904,3.56110611,11,7,792.5491303
DEV102345,good,outdated,B,Team1,OK,35.62907199,4.839226851,12,3,234.5279295
DEV102346,good,updated,C,Team1,OK,23.01784448,3.585460682,2,0,691.7762955
DEV102347,critical,outdated,C,Team3,FAIL,82.00344963,3.735621932,3,0,866.1541428
DEV102348,good,outdated,A,Team1,CHECK,98.26037611,4.640072072,11,3,929.0595208
DEV102349,good,pending,C,Team1,FAIL,89.11314668,4.29655239,1,6,380.5457176
DEV102350,critical,outdated,C,Team1,OK,74.90006483,3.890762603,0,6,989.7934193
DEV102351,good,updated,C,Team1,OK,13.3096139,4.336698391,2,3,894.9362693
DEV102352,good,updated,C,Team3,CHECK,16.29551066,3.338114781,9,4,283.6037766
DEV102353,warning,updated,A,Team2,FAIL,15.80660379,3.268462542,7,9,404.8749553
DEV102354,critical,pending,A,Team3,FAIL,77.12259914,4.425854926,8,1,321.5001925
DEV102355,good,outdated,B,Team1,FAIL,10.4084951,4.157538894,9,7,784.0197961
DEV102356,critical,updated,B,Team2,FAIL,64.26617413,3.669972533,14,3,838.6772552
DEV102357,warning,pending,C,Team2,OK,55.28716072,3.463304847,11,6,905.975046
DEV102358,warning,outdated,C,Team1,FAIL,94.05476724,3.404488307,10,2,523.2383226
DEV102359,good,pending,C,Team2,FAIL,21.27318969,4.654844215,17,7,967.4897661
DEV102360,warning,pending,C,Team2,OK,19.01432611,4.047253851,3,5,475.379024
DEV102361,warning,updated,C,Team3,CHECK,89.92825481,4.243602979,11,7,132.4015241
DEV102362,critical,outdated,B,Team3,OK,73.71135675,3.88954343,12,5,341.5865795
DEV102363,critical,outdated,C,Team1,OK,7.980924604,4.903768177,12,1,503.4994288
DEV102364,good,outdated,C,Team2,FAIL,67.25968398,4.86358769,6,5,406.6600592
DEV102365,good,pending,C,Team1,FAIL,33.7332143,3.47084651,2,2,850.3233891
DEV102366,warning,pending,B,Team2,CHECK,7.505561738,4.537302527,10,7,571.9416669
DEV102367,good,outdated,A,Team2,FAIL,56.50402984,4.877898623,18,7,332.6983213
DEV102368,warning,updated,A,Team2,OK,4.612656435,4.410105318,7,5,983.3122172
DEV102369,critical,pending,B,Team1,OK,44.83693685,4.941640815,5,3,608.269259
DEV102370,critical,outdated,B,Team1,OK,29.48559298,4.85356877,2,1,430.3294223
DEV102371,critical,outdated,A,Team2,OK,31.40228089,3.783400507,8,1,602.4732077
DEV102372,good,pending,B,Team2,CHECK,17.8818281,3.963836005,15,4,739.6429578
DEV102373,warning,outdated,B,Team1,CHECK,80.4173726,4.024893666,5,9,217.921244
DEV102374,warning,updated,A,Team2,FAIL,33.98977614,4.490546217,14,2,701.8507877
DEV102375,warning,pending,C,Team1,CHECK,4.731932285,4.538028621,17,1,754.2804758
DEV102376,good,updated,C,Team2,FAIL,92.90682907,4.078324525,10,6,836.4876818
DEV102377,warning,pending,C,Team1,FAIL,88.04639995,3.53329951,19,7,800.54817
DEV102378,critical,outdated,B,Team2,CHECK,71.41377074,4.464939794,9,7,905.4013336
DEV102379,warning,pending,C,Team1,FAIL,35.34490273,3.805243518,4,8,553.5115713
DEV102380,good,updated,B,Team3,CHECK,86.94450342,3.974149538,3,8,918.0847193
DEV102381,critical,updated,B,Team1,OK,49.73781432,4.48165437,13,5,389.927502
DEV102382,critical,pending,A,Team3,OK,78.09292236,4.647934035,18,6,903.7319629
DEV102383,good,pending,A,Team2,CHECK,48.51908583,3.015631666,12,6,242.4631949
DEV102384,critical,updated,C,Team3,FAIL,66.63781601,3.418335493,10,5,386.6058892
DEV102385,warning,pending,A,Team2,CHECK,18.74331579,4.104480739,5,9,900.4730944
DEV102386,good,updated,B,Team1,OK,29.14381492,3.563824524,19,6,884.2557894
DEV102387,warning,updated,B,Team1,FAIL,99.91908419,4.448395421,5,1,920.4728924
DEV102388,critical,pending,B,Team3,OK,27.05666839,4.650639894,8,4,394.6245799
DEV102389,warning,pending,C,Team3,OK,48.41864299,3.349573358,13,8,157.1444112
DEV102390,critical,updated,B,Team2,CHECK,9.340106692,4.534616541,17,8,853.7902497
DEV102391,critical,pending,A,Team3,OK,35.24543847,4.088249103,18,8,314.9268263
DEV102392,warning,pending,B,Team1,OK,26.99407853,4.78271006,5,2,974.8707354
DEV102393,warning,updated,C,Team3,CHECK,83.59032764,3.132062047,6,7,927.420568
DEV102394,good,outdated,C,Team3,OK,85.12207469,3.40528297,1,8,784.6093862
DEV102395,critical,updated,B,Team3,OK,88.36497689,4.88366919,9,3,485.8293678
DEV102396,warning,updated,C,Team3,CHECK,71.82038802,3.829987813,12,0,795.7057311
DEV102397,critical,updated,A,Team2,FAIL,1.518223081,4.342309716,16,6,855.3831032
DEV102398,good,updated,C,,FAIL,9.075898243,4.602874895,9,7,816.505574
DEV102399,good,outdated,A,Team3,OK,60.42629911,3.711825961,11,9,964.8271511
DEV102400,good,outdated,B,Team2,FAIL,25.52264917,4.44865714,6,6,833.309889
DEV102401,warning,outdated,A,Team1,OK,36.65207623,4.950367623,14,1,976.6719601
DEV102402,warning,pending,A,Team2,FAIL,4.14576033,3.765287924,9,2,808.8978791
DEV102403,good,outdated,C,Team2,OK,35.39858002,4.029724168,6,5,458.1533017
DEV102404,critical,updated,A,Team1,OK,14.6733828,4.845648579,1,7,782.4533014
DEV102405,critical,updated,C,Team2,CHECK,68.04287519,3.344493682,2,0,669.8164797
DEV102406,warning,updated,B,Team2,CHECK,72.90322863,4.379731168,13,5,805.0471809
DEV102407,critical,outdated,B,Team1,FAIL,59.05904033,3.964243155,7,2,668.3696285
DEV102408,good,outdated,A,Team1,FAIL,35.11373786,4.98707794,17,3,664.1061858
DEV102409,good,updated,C,Team2,OK,7.094574652,3.496447342,19,0,641.3700501
DEV102410,good,outdated,A,Team1,OK,4.328402267,3.302690166,0,8,914.898498
DEV102411,good,pending,C,,FAIL,57.54711163,3.787232963,4,1,902.5559736
DEV102412,warning,updated,A,Team3,FAIL,10.9037963,3.628474741,19,2,909.7111786
DEV102413,warning,outdated,A,Team1,CHECK,18.76573501,3.357556349,15,7,986.1183341
DEV102414,critical,outdated,A,Team1,CHECK,90.19517874,4.617097477,9,1,933.4144947
DEV102415,good,pending,A,Team2,OK,32.2057387,4.39428,11,7,592.3620265
DEV102416,warning,pending,A,Team3,OK,57.50902454,3.980344707,15,1,309.7850438
DEV102417,critical,pending,C,Team3,CHECK,79.07521887,4.960187956,7,5,617.2018645
DEV102418,warning,outdated,A,Team2,FAIL,55.16728546,3.191069223,13,0,108.1723338
DEV102419,critical,updated,A,Team1,CHECK,32.16654187,3.935086141,18,1,195.3802715
DEV102420,critical,outdated,A,Team1,OK,41.4244181,3.500192421,1,5,851.0339206
DEV102421,good,updated,A,Team2,OK,34.13769114,4.249755008,17,6,472.3279714
DEV102422,critical,outdated,A,Team1,CHECK,76.44041163,4.354650295,16,8,818.3906343
DEV102423,good,updated,B,Team3,CHECK,34.27723622,3.692210178,2,6,529.6330379
DEV102424,warning,pending,B,Team2,CHECK,71.0302081,4.3130751,4,0,835.1282413
DEV102425,critical,updated,C,Team3,OK,71.58704769,4.14690668,10,6,806.8106211
DEV102426,warning,updated,B,Team1,OK,93.13598399,3.92998176,12,7,557.7642419
DEV102427,warning,pending,B,Team2,OK,82.50883705,4.630661102,0,1,304.3261766
DEV102428,warning,pending,A,Team2,OK,78.95143467,3.517704368,4,7,523.9933933
DEV102429,,updated,C,Team2,CHECK,40.16592693,3.354496578,7,4,436.1896018
DEV102430,critical,outdated,B,Team1,FAIL,49.37016997,3.235745265,13,1,344.3437073
DEV102431,??,updated,B,Team3,CHECK,29.31593852,3.812247651,0,2,878.7874318
DEV102432,critical,pending,C,Team2,OK,67.07002802,3.961459864,8,5,674.4521865
DEV102433,warning,updated,C,Team2,FAIL,57.073639,3.821158608,9,9,921.4904978
DEV102434,warning,pending,B,Team3,CHECK,18.54698645,3.168106897,1,1,948.5709741
DEV102435,critical,updated,A,Team3,OK,78.27677922,3.177315727,3,8,910.9278978
DEV102436,critical,pending,B,Team1,OK,76.72213606,3.998241742,2,5,567.1935019
DEV102437,good,pending,A,Team1,FAIL,97.51482369,4.390606428,19,1,698.9213468
DEV102438,warning,updated,B,,CHECK,76.00678611,4.491034901,4,0,257.8009051
DEV102439,critical,updated,B,Team2,CHECK,85.96882164,4.289716301,1,1,147.5029246
DEV102440,critical,outdated,C,Team3,FAIL,38.06712911,4.582481068,0,0,653.0573454
DEV102441,critical,pending,A,Team1,FAIL,54.2767405,3.587582289,16,6,602.7768855
DEV102442,warning,pending,B,Team3,CHECK,95.39207433,3.082224492,0,6,494.3495646
DEV102443,warning,pending,C,Team1,CHECK,32.07421905,3.834763156,13,5,800.6955517
DEV102444,good,outdated,C,Team3,CHECK,82.21851363,3.027656802,8,4,232.2164595
DEV102445,good,outdated,B,Team1,FAIL,92.85891079,4.398320251,0,6,370.1119999
DEV102446,critical,pending,C,Team1,CHECK,30.67313369,4.844599226,4,6,993.22201
DEV102447,good,outdated,B,Team2,OK,0.488718844,3.977809629,0,8,619.1861042
DEV102448,warning,updated,C,Team3,CHECK,62.18796121,4.682594255,14,9,701.7314957
DEV102449,critical,pending,C,Team3,CHECK,26.29564607,3.420698136,18,5,714.3407777
DEV102450,critical,updated,C,Team3,OK,26.1231104,3.214015445,1,9,913.3031974
DEV102451,warning,outdated,B,Team3,OK,59.35564384,4.30637578,14,7,979.471386
DEV102452,good,updated,B,Team2,OK,21.31648947,4.652035726,2,9,902.1715878
DEV102453,critical,outdated,A,Team1,OK,43.28026158,4.873753446,12,4,791.8303206
DEV102454,critical,pending,B,Team1,OK,41.19043963,3.803184605,15,0,722.7085214
DEV102455,good,updated,A,Team1,FAIL,89.25571689,3.844495579,12,1,336.6453579
DEV102456,good,pending,C,Team3,CHECK,77.58912966,3.667585021,9,0,889.6624956
DEV102457,warning,updated,A,Team2,FAIL,58.75220727,4.218870554,10,2,225.741776
DEV102458,warning,updated,C,Team3,FAIL,25.93266255,4.161565028,4,9,261.1986296
DEV102459,warning,pending,A,Team2,FAIL,19.44768184,4.17068542,15,1,464.1569152
DEV102460,critical,pending,A,Team3,FAIL,26.08762182,4.810777159,12,8,746.4974694
DEV102461,critical,updated,C,Team3,OK,44.24225343,4.741150813,3,3,415.4676445
DEV102462,warning,outdated,A,Team3,FAIL,69.01116454,3.576028026,5,2,106.7044565
DEV102463,warning,outdated,B,Team3,OK,68.880227,3.596812323,8,5,294.9966294
DEV102464,good,pending,B,Team2,FAIL,65.71014796,3.455189448,4,1,284.4183766
DEV102465,good,pending,A,Team2,FAIL,17.90954239,3.445560084,3,2,433.0880302
DEV102466,warning,outdated,C,Team2,OK,30.95920056,4.048568002,18,8,935.4763043
DEV102467,good,outdated,C,Team1,CHECK,87.20709555,4.104863174,12,8,725.2697721
DEV102468,warning,pending,B,Team3,CHECK,65.77315462,4.514748318,9,9,503.5324832
DEV102469,critical,updated,A,Team3,FAIL,70.76697888,4.659723427,14,2,629.447846
DEV102470,warning,outdated,A,Team3,FAIL,14.13131694,4.443791164,1,7,271.8341568
DEV102471,critical,outdated,C,Team2,OK,33.11598627,4.977157832,6,4,397.9739519
DEV102472,warning,outdated,B,Team2,CHECK,74.24312347,4.594271889,3,5,444.4880086
DEV102473,critical,outdated,B,***,OK,42.65402089,4.087387092,15,8,430.9930759
DEV102474,critical,outdated,A,Team3,CHECK,41.16767908,3.450921153,16,6,704.5499099
DEV102475,warning,updated,C,Team1,FAIL,64.11196272,3.308231284,11,9,114.2484093
DEV102476,warning,pending,C,Team3,FAIL,81.11993979,4.282779618,5,4,806.8056319
DEV102477,critical,pending,A,Team3,OK,40.66088233,3.133575046,16,4,475.7732745
DEV102478,warning,updated,B,Team1,CHECK,84.8567194,3.890216791,12,0,594.000757
DEV102479,critical,outdated,A,Team3,FAIL,18.53004928,3.673161876,1,0,462.7335601
DEV102480,critical,updated,A,Team3,FAIL,79.04975049,3.146705239,12,0,826.1518879
DEV102481,critical,pending,C,Team2,FAIL,87.46007859,4.569182118,14,6,255.0395606
DEV102482,good,pending,C,Team2,CHECK,12.68649259,3.794162361,1,2,262.550575
DEV102483,good,pending,C,Team2,CHECK,78.20740383,3.3188647,3,7,373.8083355
DEV102484,warning,outdated,A,Team3,OK,78.87717116,4.745446929,4,2,758.1826798
DEV102485,good,outdated,A,Team1,OK,53.30299346,4.615171498,18,2,779.0078172
DEV102486,warning,updated,B,Team2,FAIL,27.89217356,4.884854545,5,3,844.7919514
DEV102487,warning,updated,C,Team3,CHECK,57.16825176,4.373611052,17,7,670.5544702
DEV102488,good,pending,C,Team1,FAIL,90.94990034,4.968277569,9,3,604.9670294
DEV102489,warning,pending,B,Team1,CHECK,89.8135188,4.681181021,4,8,584.3238839
DEV102490,critical,updated,B,Team3,OK,11.42366278,3.748304284,17,2,334.5490347
DEV102491,good,outdated,A,Team3,OK,4.695824682,3.751722618,7,9,135.3382796
DEV102492,critical,updated,C,Team2,OK,2.176429072,4.110399731,8,5,820.6145353
DEV102493,critical,pending,B,Team1,FAIL,76.09620281,4.113450971,6,7,861.5564356
DEV102494,critical,updated,C,Team3,FAIL,71.97129075,3.931268558,14,6,211.0082372
DEV102495,good,updated,B,Team3,FAIL,89.72486227,4.756722864,19,0,584.10995
DEV102496,good,updated,A,Team3,CHECK,10.12452655,4.868514011,2,1,687.0076234
DEV102497,critical,outdated,B,Team3,OK,3.10922741,3.372632351,17,9,789.5816795
DEV102498,good,updated,A,Team1,FAIL,57.94367938,4.057782743,5,1,850.3414598
DEV102499,good,outdated,B,Team2,OK,23.69006162,4.624955985,8,1,629.6026574
DEV102500,good,outdated,A,Team3,FAIL,27.59366532,4.07005485,11,7,524.7514424
DEV102501,warning,updated,A,Team1,FAIL,86.59439163,4.371559906,11,2,587.3453766
DEV102502,good,pending,C,Team2,CHECK,98.64309744,4.090392035,18,3,359.9022706
DEV102503,good,outdated,A,Team2,CHECK,7.757660285,4.289843295,0,1,446.5924343
DEV102504,warning,updated,C,Team2,CHECK,56.86316599,3.16821277,14,8,718.1380108
DEV102505,good,outdated,C,Team3,OK,60.30904491,4.160952552,0,4,382.890763
DEV102506,critical,updated,A,Team2,FAIL,8.743434145,4.178179253,8,9,720.9937808
